Product_Collection,Vertical_Segment,Status,Launch_Date,Lithography,nb_of_Cores,Processor_Base_Frequency,Cache,TDP,T,Intel_Hyper_Threading_Technology_,Intel_Virtualization_Technology_VTx_,Intel_64_,Instruction_Set,T_bc
65,0,709,5,8,2,2.66 GHz,32,95.0,64.1,0,0,1,1,4.160444363926624
65,0,709,46,0,1,3.06 GHz,76,81.8,69.0,1,0,0,0,4.23410650459726
65,0,709,46,0,1,2.40 GHz,76,66.2,74.0,1,0,1,0,4.30406509320417
65,0,709,54,0,1,3.46 GHz,32,110.7,66.0,1,0,1,0,4.189654742026425
65,0,709,46,0,1,3.20 GHz,32,92.1,64.0,1,0,1,0,4.1588830833596715
65,0,709,55,8,1,3.00 GHz,32,84.0,66.6,1,0,1,1,4.198704577546343
65,0,709,46,8,1,2.80 GHz,32,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,38,8,1,2.93 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,46,8,1,2.66 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,46,0,1,2.26 GHz,76,58.0,70.0,0,0,0,0,4.248495242049359
65,0,709,46,2,1,1.30 GHz,47,51.6,70.0,0,0,0,0,4.248495242049359
65,2,709,46,2,1,1.00 GHz,47,34.0,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,1.00 GHz,76,20.5,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,2.40 GHz,76,59.8,71.0,1,0,0,0,4.2626798770413155
26,0,927,13,3,2,2.30 GHz,34,35.0,100.0,0,2,1,1,4.605170185988092
26,0,927,13,3,2,2.70 GHz,34,55.0,100.0,0,2,1,1,4.605170185988092
26,0,927,46,3,2,2.40 GHz,34,35.0,100.0,0,2,1,1,4.605170185988092
26,0,927,14,3,2,2.70 GHz,34,53.0,72.0,0,2,1,1,4.276666119016055
26,0,415,46,3,2,2.80 GHz,34,55.0,100.0,0,2,1,1,4.605170185988092
26,0,415,14,3,2,2.40 GHz,34,35.0,66.4,0,2,1,1,4.1956970564823886
26,1,927,14,3,2,2.20 GHz,34,35.0,100.0,0,2,1,1,4.605170185988092
26,0,415,14,3,2,2.80 GHz,34,53.0,72.0,0,2,1,1,4.276666119016055
26,0,415,30,3,2,2.80 GHz,31,53.0,72.0,0,2,1,1,4.276666119016055
26,0,415,30,3,2,2.50 GHz,31,35.0,66.4,0,2,1,1,4.1956970564823886
26,0,415,30,3,2,2.90 GHz,31,53.0,72.0,0,2,1,1,4.276666119016055
26,0,927,65,1,2,2.80 GHz,34,51.0,100.0,0,2,1,1,4.605170185988092
26,0,927,65,1,2,2.60 GHz,34,35.0,100.0,0,2,1,1,4.605170185988092
26,1,927,16,1,2,2.40 GHz,34,35.0,100.0,0,2,1,1,4.605170185988092
26,1,927,65,1,2,2.30 GHz,34,35.0,100.0,0,2,1,1,4.605170185988092
26,0,927,65,1,2,2.90 GHz,34,51.0,100.0,0,2,1,1,4.605170185988092
26,1,927,16,1,2,1.60 GHz,34,25.0,100.0,0,2,1,1,4.605170185988092
26,0,927,17,1,2,2.90 GHz,31,51.0,100.0,0,2,1,1,4.605170185988092
26,0,927,17,1,2,2.70 GHz,31,35.0,92.0,0,2,1,1,4.5217885770490405
26,0,927,17,1,2,3.00 GHz,31,51.0,100.0,0,2,1,1,4.605170185988092
27,0,927,63,3,2,2.41 GHz,1,10.0,105.0,0,2,1,1,4.653960350157523
27,0,927,63,3,4,2.00 GHz,32,10.0,105.0,0,2,1,1,4.653960350157523
27,0,927,46,3,4,2.00 GHz,32,10.0,100.0,0,2,1,1,4.605170185988092
27,0,927,16,1,2,1.60 GHz,32,6.0,90.0,0,2,1,1,4.499809670330265
27,0,927,16,1,4,1.60 GHz,32,6.0,90.0,0,2,1,1,4.499809670330265
27,0,927,49,1,2,2.00 GHz,31,10.0,105.0,0,2,1,1,4.653960350157523
27,0,927,49,1,4,1.50 GHz,31,10.0,105.0,0,2,1,1,4.653960350157523
28,2,927,63,3,2,1.60 GHz,0,4.5,105.0,0,2,1,1,4.653960350157523
28,2,927,14,3,2,1.58 GHz,0,4.3,105.0,0,2,1,1,4.653960350157523
28,2,927,47,3,2,1.58 GHz,1,4.5,100.0,0,2,1,1,4.605170185988092
28,2,927,46,3,2,2.00 GHz,0,7.5,100.0,0,2,1,1,4.605170185988092
28,2,927,63,3,2,1.86 GHz,0,7.5,105.0,0,2,1,1,4.653960350157523
28,2,927,63,3,2,2.13 GHz,0,7.5,105.0,0,2,1,1,4.653960350157523
28,2,927,14,3,2,2.16 GHz,0,7.5,100.0,0,2,1,1,4.605170185988092
28,2,927,47,3,2,2.16 GHz,1,7.5,100.0,0,2,1,1,4.605170185988092
28,2,927,46,3,4,1.60 GHz,31,7.5,100.0,0,2,1,1,4.605170185988092
28,2,415,63,3,4,1.86 GHz,31,7.5,105.0,0,2,1,1,4.653960350157523
28,2,927,14,3,4,1.83 GHz,31,7.5,100.0,0,2,1,1,4.605170185988092
28,2,927,47,3,4,1.83 GHz,32,7.5,100.0,0,2,1,1,4.605170185988092
28,2,927,49,1,4,1.10 GHz,32,6.0,105.0,0,2,1,1,4.653960350157523
28,2,927,49,1,2,1.10 GHz,32,6.0,105.0,0,2,1,1,4.653960350157523
28,2,927,16,1,4,1.60 GHz,32,6.0,90.0,0,2,1,1,4.499809670330265
28,2,927,15,1,4,1.60 GHz,32,6.0,90.0,0,2,1,1,4.499809670330265
28,2,927,16,1,2,1.60 GHz,32,6.0,90.0,0,2,1,1,4.499809670330265
28,2,927,15,1,2,1.60 GHz,32,6.0,90.0,0,2,1,1,4.499809670330265
28,2,927,16,1,2,1.04 GHz,32,4.0,90.0,0,2,1,1,4.499809670330265
28,2,927,15,1,2,1.04 GHz,32,4.0,90.0,0,2,1,1,4.499809670330265
25,2,927,31,1,2,1.70 GHz,31,15.0,105.0,0,2,1,1,4.653960350157523
25,2,927,15,1,2,1.70 GHz,31,15.0,105.0,0,2,1,1,4.653960350157523
25,2,927,31,1,2,1.90 GHz,31,15.0,105.0,0,2,1,1,4.653960350157523
25,2,927,65,1,2,1.60 GHz,34,15.0,100.0,0,2,1,1,4.605170185988092
25,2,927,65,1,2,2.00 GHz,34,15.0,100.0,0,2,1,1,4.605170185988092
25,2,927,17,1,2,1.80 GHz,34,15.0,100.0,0,2,1,1,4.605170185988092
25,2,927,33,1,2,1.50 GHz,34,6.0,100.0,0,2,1,1,4.605170185988092
25,2,927,17,1,2,2.20 GHz,34,15.0,100.0,0,2,1,1,4.605170185988092
12,2,927,49,1,2,1.20 GHz,65,4.5,100.0,1,2,1,1,4.605170185988092
12,2,927,49,1,2,2.50 GHz,51,15.0,100.0,1,2,1,1,4.605170185988092
12,2,927,17,1,2,2.20 GHz,62,15.0,100.0,1,2,1,1,4.605170185988092
12,2,927,17,1,2,3.10 GHz,62,28.0,100.0,1,2,1,1,4.605170185988092
12,2,927,17,1,2,3.30 GHz,62,28.0,100.0,1,2,1,1,4.605170185988092
12,2,927,17,1,4,2.50 GHz,80,45.0,100.0,0,2,1,1,4.605170185988092
12,2,927,17,1,2,2.60 GHz,51,15.0,100.0,1,2,1,1,4.605170185988092
12,2,927,17,1,2,2.30 GHz,62,15.0,100.0,1,2,1,1,4.605170185988092
12,0,927,17,1,4,3.00 GHz,82,65.0,100.0,0,2,1,1,4.605170185988092
12,0,927,17,1,4,2.40 GHz,82,35.0,80.0,0,2,1,1,4.382026634673881
12,1,927,17,1,4,2.90 GHz,80,45.0,100.0,0,2,1,1,4.605170185988092
12,2,927,17,1,4,2.80 GHz,80,45.0,100.0,0,2,1,1,4.605170185988092
12,1,927,17,1,4,2.10 GHz,80,25.0,100.0,0,2,1,1,4.605170185988092
12,0,927,17,1,4,2.70 GHz,82,35.0,80.0,0,2,1,1,4.382026634673881
12,0,927,17,1,4,3.40 GHz,82,65.0,100.0,0,2,1,1,4.605170185988092
12,0,927,17,1,4,3.50 GHz,82,65.0,100.0,0,2,1,1,4.605170185988092
12,0,927,17,1,4,2.80 GHz,82,35.0,80.0,0,2,1,1,4.382026634673881
12,0,927,17,1,4,3.80 GHz,82,91.0,100.0,0,2,1,1,4.605170185988092
29,2,927,28,3,4,2.90 GHz,87,55.0,105.0,1,2,1,1,4.653960350157523
29,0,415,61,5,6,3.20 GHz,14,130.0,66.8,1,2,1,1,4.2017030805426
29,2,927,45,3,4,3.00 GHz,87,55.0,105.0,1,2,1,1,4.653960350157523
29,0,415,61,5,6,3.30 GHz,20,130.0,66.8,1,2,1,1,4.2017030805426
29,0,415,62,5,6,3.50 GHz,20,150.0,66.8,1,2,1,1,4.2017030805426
29,0,415,46,3,4,3.70 GHz,8,130.0,66.8,1,2,1,1,4.2017030805426
29,2,927,29,3,4,3.00 GHz,87,57.0,100.0,1,2,1,1,4.605170185988092
29,0,415,46,3,6,3.40 GHz,14,130.0,66.8,1,2,1,1,4.2017030805426
29,2,927,14,3,4,3.10 GHz,87,57.0,100.0,1,2,1,1,4.605170185988092
29,0,415,46,3,6,3.60 GHz,20,130.0,66.8,1,2,1,1,4.2017030805426
29,0,927,47,3,6,3.30 GHz,20,140.0,66.8,1,2,1,1,4.2017030805426
29,0,927,47,3,6,3.50 GHz,20,140.0,66.8,1,2,1,1,4.2017030805426
29,0,927,47,3,8,3.00 GHz,38,140.0,66.8,1,2,1,1,4.2017030805426
29,0,927,32,1,6,3.40 GHz,18,140.0,100.0,1,2,1,1,4.605170185988092
29,0,927,32,1,6,3.60 GHz,18,140.0,100.0,1,2,1,1,4.605170185988092
29,0,927,32,1,8,3.20 GHz,35,140.0,100.0,1,2,1,1,4.605170185988092
29,0,927,32,1,10,3.00 GHz,44,140.0,100.0,1,2,1,1,4.605170185988092
29,0,927,33,1,4,4.00 GHz,80,112.0,100.0,1,2,1,1,4.605170185988092
29,0,927,33,1,4,4.30 GHz,84,112.0,100.0,1,2,1,1,4.605170185988092
29,0,927,33,1,6,3.50 GHz,89,140.0,100.0,1,2,1,1,4.605170185988092
29,0,927,33,1,10,3.30 GHz,17,140.0,95.0,1,2,1,1,4.553876891600541
29,0,927,33,1,8,3.60 GHz,10,140.0,99.0,1,2,1,1,4.59511985013459
29,0,927,50,1,12,2.90 GHz,26,140.0,95.0,1,2,1,1,4.553876891600541
16,2,927,50,1,4,1.90 GHz,87,15.0,100.0,1,2,1,1,4.605170185988092
15,2,927,50,1,4,1.70 GHz,82,15.0,100.0,1,2,1,1,4.605170185988092
13,2,927,49,1,2,2.70 GHz,65,15.0,100.0,1,2,1,1,4.605170185988092
13,2,927,17,1,2,2.40 GHz,62,15.0,100.0,1,2,1,1,4.605170185988092
13,2,927,17,1,2,3.50 GHz,62,28.0,100.0,1,2,1,1,4.605170185988092
13,2,927,17,1,2,2.80 GHz,65,15.0,100.0,1,2,1,1,4.605170185988092
13,2,927,17,1,2,2.50 GHz,62,15.0,100.0,1,2,1,1,4.605170185988092
13,0,927,17,1,4,2.90 GHz,87,35.0,80.0,1,2,1,1,4.382026634673881
13,0,927,17,1,4,4.20 GHz,87,91.0,100.0,1,2,1,1,4.605170185988092
13,0,927,17,1,4,3.60 GHz,87,65.0,100.0,1,2,1,1,4.605170185988092
13,2,927,17,1,4,2.80 GHz,80,45.0,100.0,1,2,1,1,4.605170185988092
13,1,927,17,1,4,3.00 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
13,2,927,17,1,4,2.90 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
13,2,927,17,1,4,2.90 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
13,2,927,17,1,4,3.10 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
44,1,927,30,5,1,400 MHz,21,2.2,110.0,0,0,0,0,4.700480365792417
62,1,927,43,6,1,600 MHz,76,3.3,90.0,1,2,0,0,4.499809670330265
20,2,927,61,5,2,1.60 GHz,1,3.5,100.0,1,0,1,1,4.605170185988092
19,1,927,64,3,2,1.33 GHz,1,3.0,100.0,0,2,1,1,4.605170185988092
18,0,709,44,5,2,1.86 GHz,1,10.0,100.0,0,0,1,1,4.605170185988092
35,3,415,46,0,1,1.66 GHz,81,122.0,83.0,0,0,0,2,4.418840607796598
34,3,415,46,0,1,1.60 GHz,81,122.0,83.0,0,0,0,2,4.418840607796598
33,3,415,46,0,1,900 MHz,3,90.0,85.0,0,0,0,2,4.442651256490317
30,3,415,46,8,2,1.60 GHz,81,104.0,74.0,0,2,0,2,4.30406509320417
31,3,415,57,8,1,1.60 GHz,13,75.0,76.0,0,2,0,2,4.330733340286331
32,3,415,10,7,2,1.60 GHz,7,130.0,100.0,1,2,1,2,4.605170185988092
32,3,415,10,7,4,1.33 GHz,24,155.0,100.0,1,2,1,2,4.605170185988092
32,3,415,10,7,4,1.46 GHz,36,155.0,100.0,1,2,1,2,4.605170185988092
32,3,415,10,7,4,1.60 GHz,36,185.0,100.0,1,2,1,2,4.605170185988092
32,3,415,10,7,4,1.73 GHz,41,185.0,100.0,1,2,1,2,4.605170185988092
31,3,415,57,8,2,1.42 GHz,13,104.0,76.0,1,2,0,2,4.330733340286331
31,3,415,57,8,2,1.66 GHz,86,104.0,76.0,0,2,0,2,4.330733340286331
31,3,415,57,8,2,1.66 GHz,29,104.0,76.0,1,2,0,2,4.330733340286331
31,3,415,57,8,2,1.60 GHz,29,104.0,76.0,1,2,0,2,4.330733340286331
31,3,415,57,8,2,1.66 GHz,41,104.0,76.0,1,2,0,2,4.330733340286331
31,3,415,57,8,2,1.60 GHz,41,104.0,76.0,1,2,0,2,4.330733340286331
31,3,415,57,8,2,1.66 GHz,41,104.0,76.0,1,2,0,2,4.330733340286331
30,3,415,7,8,2,1.40 GHz,12,104.0,76.0,0,2,0,2,4.330733340286331
30,3,415,46,8,2,1.42 GHz,12,104.0,76.0,0,2,0,2,4.330733340286331
30,3,415,46,8,2,1.60 GHz,85,104.0,76.0,0,2,0,2,4.330733340286331
30,3,415,46,8,2,1.60 GHz,28,104.0,76.0,0,2,0,2,4.330733340286331
30,3,415,46,8,2,1.60 GHz,40,104.0,76.0,0,2,0,2,4.330733340286331
33,3,415,46,0,1,1.00 GHz,49,100.0,85.0,0,0,0,2,4.442651256490317
33,3,415,46,0,1,1.30 GHz,49,97.0,83.0,0,0,0,2,4.418840607796598
33,3,415,46,0,1,1.40 GHz,63,91.0,83.0,0,0,0,2,4.418840607796598
33,3,415,46,0,1,1.50 GHz,63,107.0,83.0,0,0,0,2,4.418840607796598
33,3,415,46,0,1,1.50 GHz,81,107.0,83.0,0,0,0,2,4.418840607796598
34,3,415,46,0,1,1.60 GHz,91,122.0,83.0,0,0,0,2,4.418840607796598
35,3,415,46,0,1,1.66 GHz,91,122.0,83.0,0,0,0,2,4.418840607796598
17,3,927,46,3,2,1.70 GHz,0,6.0,98.0,0,2,1,1,4.584967478670572
17,3,927,46,3,4,1.70 GHz,31,9.0,97.0,0,2,1,1,4.574710978503383
17,3,927,46,3,4,2.40 GHz,31,14.0,96.0,0,2,1,1,4.564348191467836
17,3,927,46,3,8,1.70 GHz,62,12.0,97.0,0,2,1,1,4.574710978503383
17,3,927,46,3,8,2.40 GHz,62,20.0,97.0,0,2,1,1,4.574710978503383
17,1,927,46,3,2,1.70 GHz,0,7.0,100.0,0,2,1,1,4.605170185988092
17,1,927,46,3,2,1.70 GHz,0,7.0,100.0,0,2,1,1,4.605170185988092
17,1,927,46,3,4,1.70 GHz,31,13.0,100.0,0,2,1,1,4.605170185988092
17,1,927,46,3,4,2.40 GHz,31,15.0,100.0,0,2,1,1,4.605170185988092
17,1,927,46,3,4,2.40 GHz,31,15.0,100.0,0,2,1,1,4.605170185988092
17,1,927,46,3,8,2.00 GHz,62,18.0,100.0,0,2,1,1,4.605170185988092
17,1,927,46,3,8,2.40 GHz,62,20.0,100.0,0,2,1,1,4.605170185988092
17,1,927,46,3,8,2.40 GHz,62,20.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,16,2.00 GHz,22,31.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,16,2.10 GHz,22,32.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,16,1.70 GHz,22,24.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,12,1.90 GHz,11,21.5,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,12,2.00 GHz,11,25.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,12,2.10 GHz,11,25.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,12,2.00 GHz,11,25.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,8,2.20 GHz,22,25.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,8,2.20 GHz,22,21.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,8,1.70 GHz,22,17.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,4,2.20 GHz,84,16.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,4,2.10 GHz,84,15.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,4,1.60 GHz,84,11.5,100.0,0,2,1,1,4.605170185988092
17,3,927,17,1,2,1.50 GHz,62,9.0,100.0,0,2,1,1,4.605170185988092
17,3,927,50,1,2,1.60 GHz,62,9.5,100.0,0,2,1,1,4.605170185988092
18,0,709,12,5,2,1.86 GHz,1,10.0,100.0,1,0,1,1,4.605170185988092
18,0,709,44,5,2,2.13 GHz,1,10.0,100.0,1,0,1,1,4.605170185988092
19,1,927,63,3,1,1.46 GHz,76,5.0,100.0,0,2,1,1,4.605170185988092
19,1,927,63,3,2,1.33 GHz,1,6.0,100.0,0,2,1,1,4.605170185988092
19,1,927,63,3,2,1.46 GHz,1,7.0,100.0,0,2,1,1,4.605170185988092
19,1,927,63,3,2,1.75 GHz,1,8.0,100.0,0,2,1,1,4.605170185988092
19,1,927,63,3,4,1.91 GHz,32,10.0,100.0,0,2,1,1,4.605170185988092
20,2,927,61,5,2,1.86 GHz,1,6.5,100.0,1,0,1,1,4.605170185988092
21,3,415,62,5,2,1.60 GHz,0,8.1,100.0,1,2,1,1,4.605170185988092
21,3,415,62,5,2,1.60 GHz,0,6.1,100.0,1,2,1,1,4.605170185988092
21,3,415,62,5,2,2.00 GHz,0,8.5,100.0,1,2,1,1,4.605170185988092
21,3,927,29,5,2,1.60 GHz,0,11.7,100.0,1,2,1,1,4.605170185988092
21,3,927,29,5,2,1.60 GHz,0,13.1,100.0,1,2,1,1,4.605170185988092
21,3,927,29,5,2,2.00 GHz,0,14.1,100.0,1,2,1,1,4.605170185988092
22,1,927,16,1,4,1.04 GHz,31,5.0,90.0,0,2,1,1,4.499809670330265
22,1,7,66,1,2,1.30 GHz,32,6.5,100.0,0,2,1,1,4.605170185988092
22,1,7,66,1,4,1.60 GHz,32,9.5,100.0,0,2,1,1,4.605170185988092
22,1,7,66,1,4,1.60 GHz,32,12.0,100.0,0,2,1,1,4.605170185988092
62,1,927,43,6,1,600 MHz,76,3.3,110.0,1,2,0,0,4.700480365792417
62,2,709,24,6,1,800 MHz,76,0.65,90.0,1,0,0,0,4.499809670330265
62,2,709,24,6,1,1.10 GHz,76,2.0,90.0,0,0,0,0,4.499809670330265
62,1,927,43,6,1,1.00 GHz,76,3.6,90.0,1,2,0,0,4.499809670330265
62,2,709,26,6,1,1.20 GHz,77,1.3,100.0,1,0,0,0,4.605170185988092
62,2,709,24,6,1,1.10 GHz,76,2.2,90.0,1,0,0,0,4.499809670330265
62,1,927,43,6,1,1.00 GHz,76,3.6,110.0,1,2,0,0,4.700480365792417
62,2,709,24,6,1,1.10 GHz,76,2.2,90.0,1,0,0,0,4.499809670330265
62,1,415,60,6,1,1.00 GHz,76,7.0,100.0,1,2,1,0,4.605170185988092
62,2,709,25,6,1,1.20 GHz,76,1.4,90.0,1,0,0,0,4.499809670330265
62,1,415,60,6,1,1.00 GHz,76,7.0,100.0,1,2,1,0,4.605170185988092
62,0,709,24,6,1,1.60 GHz,76,4.0,85.2,1,0,1,1,4.44500143383527
62,2,709,24,6,1,1.33 GHz,76,2.0,90.0,1,2,0,0,4.499809670330265
62,1,927,43,6,1,1.30 GHz,76,3.6,90.0,1,2,0,0,4.499809670330265
62,2,709,26,6,1,1.60 GHz,77,2.2,100.0,1,0,0,0,4.605170185988092
62,2,709,24,6,1,1.33 GHz,76,2.2,90.0,1,2,0,0,4.499809670330265
62,1,927,43,6,1,1.30 GHz,76,3.6,110.0,1,2,0,0,4.700480365792417
62,2,709,24,6,1,1.60 GHz,76,2.0,90.0,1,2,0,0,4.499809670330265
62,1,415,60,6,1,1.30 GHz,76,7.0,100.0,1,2,1,0,4.605170185988092
62,2,709,26,6,1,1.90 GHz,77,2.2,100.0,1,0,0,0,4.605170185988092
62,2,709,10,6,1,1.66 GHz,76,5.5,100.0,1,0,1,1,4.605170185988092
62,2,709,24,6,1,1.60 GHz,76,2.2,90.0,1,2,0,0,4.499809670330265
62,2,709,27,6,1,1.20 GHz,76,3.0,90.0,1,0,0,0,4.499809670330265
62,1,415,60,6,1,1.30 GHz,76,7.0,100.0,1,2,1,0,4.605170185988092
62,2,709,26,6,1,1.66 GHz,76,6.5,100.0,1,0,1,1,4.605170185988092
62,0,709,10,6,1,1.66 GHz,76,10.0,100.0,1,0,1,1,4.605170185988092
62,0,709,10,6,2,1.66 GHz,1,13.0,100.0,1,0,1,1,4.605170185988092
62,2,709,24,6,1,1.86 GHz,76,2.4,90.0,1,2,0,0,4.499809670330265
62,2,709,27,6,1,1.50 GHz,75,3.0,90.0,1,0,0,0,4.499809670330265
62,1,927,43,6,1,1.60 GHz,76,4.5,90.0,1,2,0,0,4.499809670330265
62,2,709,43,6,2,1.50 GHz,1,8.5,100.0,1,0,1,1,4.605170185988092
62,2,709,10,6,1,1.83 GHz,76,6.5,100.0,1,0,1,1,4.605170185988092
62,2,709,25,6,1,2.00 GHz,76,2.4,90.0,1,2,0,0,4.499809670330265
62,2,709,24,6,1,1.60 GHz,76,2.5,90.0,1,0,0,0,4.499809670330265
62,0,709,41,6,2,1.60 GHz,1,8.0,85.2,1,0,1,1,4.44500143383527
62,2,927,11,6,2,1.66 GHz,1,8.5,100.0,1,0,1,1,4.605170185988092
62,1,927,43,6,1,1.60 GHz,76,4.5,110.0,1,2,0,0,4.700480365792417
62,2,709,26,6,1,2.13 GHz,76,2.5,90.0,1,2,0,0,4.499809670330265
62,2,709,26,6,1,1.83 GHz,76,6.5,100.0,1,0,1,1,4.605170185988092
62,0,709,26,6,2,1.80 GHz,1,13.0,100.0,1,0,1,1,4.605170185988092
62,0,709,26,6,1,1.80 GHz,76,10.0,100.0,1,0,1,1,4.605170185988092
62,2,709,9,6,1,1.66 GHz,76,2.5,90.0,1,0,0,0,4.499809670330265
44,1,927,30,5,1,400 MHz,21,2.2,110.0,0,0,0,0,4.700480365792417
44,1,927,14,5,1,400 MHz,21,2.2,110.0,0,0,0,0,4.700480365792417
44,1,927,30,5,1,400 MHz,21,2.2,110.0,0,0,0,0,4.700480365792417
44,1,927,30,5,1,400 MHz,21,2.2,110.0,0,0,0,0,4.700480365792417
44,1,927,14,5,1,400 MHz,21,2.2,110.0,0,0,0,0,4.700480365792417
44,1,927,30,5,1,400 MHz,21,2.2,110.0,0,0,0,0,4.700480365792417
44,1,927,63,5,1,400 MHz,21,2.2,110.0,0,0,0,0,4.700480365792417
45,3,927,66,1,72,1.50 GHz,60,260.0,100.0,1,0,1,1,4.605170185988092
47,3,415,44,5,4,3.60 GHz,87,95.0,56.7,1,2,1,1,4.037774210733707
46,3,927,50,1,4,1.60 GHz,80,35.0,100.0,1,2,1,1,4.605170185988092
66,3,415,11,5,4,1.60 GHz,65,80.0,100.0,0,2,1,1,4.605170185988092
49,3,927,29,3,4,3.10 GHz,87,80.0,100.0,0,2,1,1,4.605170185988092
50,1,927,31,1,4,1.80 GHz,82,47.0,105.0,1,2,1,1,4.653960350157523
51,3,927,65,1,4,3.00 GHz,87,80.0,100.0,0,2,1,1,4.605170185988092
52,3,927,17,1,4,3.00 GHz,84,72.0,100.0,0,2,1,1,4.605170185988092
53,3,415,12,5,8,2.90 GHz,38,135.0,72.0,1,2,1,1,4.276666119016055
54,3,927,46,3,12,2.70 GHz,54,130.0,86.0,1,2,1,1,4.454347296253507
54,3,927,46,3,12,2.40 GHz,54,115.0,81.0,1,2,1,1,4.394449154672439
56,3,927,32,1,4,3.50 GHz,6,140.0,69.0,1,2,1,1,4.23410650459726
56,3,927,32,1,4,3.70 GHz,6,140.0,69.0,1,2,1,1,4.23410650459726
56,3,927,32,1,6,3.60 GHz,18,140.0,69.0,1,2,1,1,4.23410650459726
56,3,927,32,1,8,3.20 GHz,35,140.0,70.0,1,2,1,1,4.248495242049359
56,3,927,32,1,8,3.40 GHz,35,140.0,70.0,1,2,1,1,4.248495242049359
56,3,927,16,1,6,1.70 GHz,20,85.0,73.0,0,2,1,1,4.290459441148391
56,1,927,16,1,8,1.60 GHz,38,50.0,94.0,1,2,1,1,4.543294782270004
56,3,927,16,1,8,1.70 GHz,38,85.0,74.0,0,2,1,1,4.30406509320417
56,1,927,16,1,10,2.20 GHz,46,75.0,87.0,1,2,1,1,4.465908118654584
56,3,927,16,1,8,2.10 GHz,38,85.0,74.0,1,2,1,1,4.30406509320417
56,3,927,16,1,4,2.60 GHz,8,85.0,73.0,1,2,1,1,4.290459441148391
56,1,927,16,1,12,1.90 GHz,54,75.0,87.0,1,2,1,1,4.465908118654584
56,3,927,16,1,10,1.80 GHz,46,55.0,62.0,1,2,1,1,4.127134385045092
56,3,927,16,1,10,2.20 GHz,46,85.0,74.0,1,2,1,1,4.30406509320417
56,3,927,16,1,4,3.50 GHz,20,135.0,75.0,1,2,1,1,4.31748811353631
56,3,927,16,1,10,2.40 GHz,46,90.0,76.0,1,2,1,1,4.330733340286331
56,3,927,16,1,6,3.40 GHz,38,135.0,75.0,1,2,1,1,4.31748811353631
56,1,927,16,1,14,1.80 GHz,59,75.0,87.0,1,2,1,1,4.465908118654584
56,3,927,16,1,14,1.70 GHz,59,65.0,64.0,1,2,1,1,4.1588830833596715
56,3,927,16,1,12,2.20 GHz,54,105.0,80.0,1,2,1,1,4.382026634673881
56,3,927,16,1,14,2.00 GHz,57,105.0,79.0,1,2,1,1,4.3694478524670215
56,3,927,16,1,8,3.20 GHz,46,135.0,78.0,1,2,1,1,4.356708826689592
56,1,927,16,1,14,2.30 GHz,59,105.0,91.0,1,2,1,1,4.51085950651685
56,3,927,16,1,14,2.40 GHz,59,120.0,86.0,1,2,1,1,4.454347296253507
56,3,927,16,1,16,2.10 GHz,68,120.0,84.0,1,2,1,1,4.430816798843313
56,3,927,16,1,12,3.00 GHz,54,160.0,76.0,1,2,1,1,4.330733340286331
56,3,927,16,1,14,2.60 GHz,59,135.0,89.0,1,2,1,1,4.48863636973214
56,3,927,16,1,18,2.10 GHz,71,120.0,84.0,1,2,1,1,4.430816798843313
56,3,927,16,1,16,2.60 GHz,68,145.0,78.0,1,2,1,1,4.356708826689592
56,3,927,16,1,18,2.30 GHz,71,145.0,79.0,1,2,1,1,4.3694478524670215
56,3,927,16,1,20,2.20 GHz,74,135.0,90.0,1,2,1,1,4.499809670330265
56,1,927,0,1,22,2.20 GHz,78,145.0,100.0,1,2,1,1,4.605170185988092
56,3,927,16,1,22,2.20 GHz,79,145.0,79.0,1,2,1,1,4.3694478524670215
56,3,927,0,1,22,2.40 GHz,78,145.0,100.0,1,2,1,1,4.605170185988092
56,3,927,32,1,10,1.80 GHz,44,105.0,79.0,1,2,1,1,4.3694478524670215
56,3,927,32,1,10,2.10 GHz,44,105.0,79.0,1,2,1,1,4.3694478524670215
56,3,927,32,1,10,2.60 GHz,44,135.0,82.0,0,2,1,1,4.406719247264253
